inventory_id,supplier_id,product_id,warehouse,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,inventory_status
7309ae1d-1cfa-4128-ad7d-c133c2604e6a,9b1bd7cf-e281-41d0-a743-0c10cd3d923d,19c8d94e-0a08-4ecb-b161-3c8568a7508b,Pune DC,1402.6675357201343,482.272836927523,920,805.5703733112263,Overstocked
10f15d07-a1bc-40bc-9103-556f7f9277e1,70f98edf-29a4-4b04-9a80-99811ce69b35,8cfe57fc-b883-4537-be82-286607dbf123,Mumbai DC,1967.1533330094846,99.8399066346685,1867,108.59949612704249,Overstocked
69996222-7ed5-4aec-b8b9-c7c0bf5d8012,a09f0117-7f59-45c9-97d2-d24686698ce9,00b332bf-29bd-44eb-a89c-0ed4de0dbf15,Chennai DC,285.26233378746565,50.091852471284426,235,560.9012290477436,Overstocked
a320df76-9ff3-41ba-90ee-9a88bf1a86a2,8079108d-7c4d-4fc9-87ff-cb8d1c2b5dd4,0eff5cb7-edf5-46af-8d23-6cc3c7827b18,Mumbai DC,3698.098332707849,480.5545392016077,3218,191.72347337959295,Overstocked
85316afb-b2c8-436a-a5bf-67f9c12925cd,f9a8b86c-2dfc-445d-9ac1-4c6a803bda35,fef8e783-efd4-4dad-89f7-1da758f5f47e,Mumbai DC,3501.8014203387265,402.31168025626357,3099,620.6848069993871,Overstocked
272c09fd-2f0b-4f67-b309-33bb2d5494f3,3756c15b-81e9-4f59-aa2f-d708250dade1,a15ce91e-f410-4d18-9a37-84638a1a4607,Mumbai DC,2207.496201937758,133.15934337279973,2074,379.2952949229236,Overstocked
32bdf555-dd6b-4b8a-8005-2ace7c45a3f8,d392be4f-9006-441d-a164-24189ba45ee4,fb621b92-efbd-47b7-b5c4-ac81a07ee5f1,Pune DC,2282.9660018880086,325.7363204411715,1957,630.3378725702364,Overstocked
6f0dca8f-f749-4d15-b375-912b3aa08fd0,cf97cddf-0309-4e99-95b8-fb81533873d5,e304a2c3-aae4-4c89-92f1-a347550a4b68,Chennai DC,2389.06506835421,588.8475490097529,1800,561.7985005528105,Overstocked
895c3715-6bfe-4376-9e46-d7ea7600a4fc,705e651d-71f1-4600-9725-03cdc6cdd234,8dbd24f4-9bb1-4465-a283-acbe677169cf,Pune DC,688.4391217512525,656.8425937436076,32,370.99379594238144,Overstocked
95f4b32e-89da-4bc7-bdc4-1a2ffb967201,c6cdaabe-7d6a-4868-a622-e27b1fa017da,20aaea86-b211-4039-82cb-961ee26d9ca6,Mumbai DC,2161.7945545831144,606.291177714513,1556,68.24787478859756,Overstocked
14072e41-4b7b-4475-ab01-ac6fdd53b954,ce20d984-db0e-42b9-abb4-d365dc351808,f24bd710-ff66-44f3-86d3-613ae47ff97a,Chennai DC,3553.828116263418,276.31421242558025,3278,724.0651868890767,Overstocked
2a49bbaa-ff21-40d6-b3e4-eaa0094d5af3,c49a3485-45ca-4e72-8bc1-35712e6f6b4f,6d475d35-e835-4274-9ce9-827d4e2c0a68,Pune DC,2815.436297956525,8.979391099199352,2806,111.11178463192331,Overstocked
f917b3f6-3209-48ea-828f-8fb95b82dda3,1e7c8fb9-89d7-4c7e-895c-44b44a290727,4ac3f9f4-d23b-472f-967c-53fe330664a9,Mumbai DC,887.0501148439581,665.8575501113866,221,64.89914415525571,Overstocked
368dfe0d-fa25-47f0-94a8-b9034739e1f4,53663cde-7fdd-49bb-866d-185b43303924,11d53ca2-8616-4144-a090-56fa94132f0a,Pune DC,4815.532833520672,143.2476011140224,4672,796.0070141592277,Overstocked
4a4077c9-3ac7-466d-ad85-7c2dd10d6086,66573a6c-1f49-4a5e-ac0e-e35f679ab33b,11d3b895-bb92-43bb-b3f2-48e2e4e5ea04,Chennai DC,1980.9881867907438,104.00406533750613,1877,379.09486806963054,Overstocked
8971bcec-2560-4e10-aa46-58219725646c,deedea8b-8911-4559-b044-965fe310b694,2160005b-bcc2-4f57-a03c-7a5f1842f2f6,Mumbai DC,1627.1457093850024,88.5232191670318,1539,166.6634074768894,Overstocked
c51e5d5c-5d03-461b-92fd-03d919fbf269,4710d7d1-4b17-42c3-84e0-c383b91409e4,7c08db16-7466-4597-840c-e0af99d3432b,Chennai DC,4192.682782229454,144.0071925601606,4049,110.95502749901372,Overstocked
16695426-819d-41d4-8c87-941a9d7d686c,f94fc8f8-49a2-42b9-9a85-27324b614513,5155da9d-ce7f-4856-b4a7-ca56c363f0d9,Mumbai DC,4331.10832284933,160.81748836394496,4170,77.48893040257104,Overstocked
5a91e2f7-b1b2-46f4-b36e-ffa724e0997e,9376bf07-05aa-4ac2-8f37-2ec77440331d,b7f15c9d-2192-4441-aa9d-e1d1afcab6dd,Mumbai DC,4165.564927741278,14.610129098692914,4151,590.3963528398177,Overstocked
58546495-91a6-4723-a617-b756a06f7327,98f787ff-39b4-4f4a-8223-6bddfe1c521b,6380879f-f1c0-4076-a5c2-b1a02878dbe5,Mumbai DC,1696.6332547556706,618.0992958611514,1079,900.5248655192104,Overstocked
ea5b9932-36bf-4779-99fa-26a3a401b420,675a71fe-f9d0-4c13-aadb-2d29296f37bd,28a115dd-e0e2-45ef-9388-e9c5074c877f,Pune DC,424.2344345763322,623.8171838454384,-200,146.68626956109225,Overstocked
85d38af0-c3ce-4548-87be-93acae7fa823,14d98cfb-8ca0-42ae-98b1-f44fb2752c17,8af6bcdf-ab88-4b19-a938-8ae8dc0d19c7,Pune DC,3842.2818767456533,678.9103184537522,3163,320.78095850774514,Overstocked
393ce5ce-a6ae-4a8a-9b58-9dd709d72518,a419da77-106a-41ef-a243-928dc41dfdd5,4720fa17-c8c7-4eb2-999e-85654361ce0e,Mumbai DC,3023.1500781664477,735.0328755802839,2288,695.3356668775525,Overstocked
3dfea778-9f83-444b-bf49-64b69e413ebb,6691c060-0218-4873-8675-f523250bd2b0,a353874e-6df9-43d9-a35a-a4accf3e8ff4,Pune DC,1649.6655125447658,136.4657049005742,1513,353.3573405967832,Overstocked
c098c3d2-c42e-41c4-9e6e-5db36844470c,66ca65ec-e47d-47aa-9cce-046e5be6e0dd,f4112ab8-c1b0-417f-b333-70647d03c7bd,Pune DC,3334.31541574064,609.7967636778438,2725,837.5349056314683,Overstocked
238c3895-8594-4b3c-b64c-59f09eb67742,aff12597-373e-43b1-ba64-ac593e864d5b,bec72de6-4187-48de-bd81-3b108ceb12b4,Pune DC,1825.1970975516629,776.0229820514728,1049,744.1954184398622,Overstocked
e67caeea-5bb1-4ec3-b884-71f1e28f953a,b9e3bc01-6cc8-4bd7-ba4a-dae5fde2d5c9,63fd5576-1dfb-4612-ac1c-5295b53e358b,Mumbai DC,3962.97231220947,669.4888711957694,3293,664.9892220928654,Overstocked
a288e88c-f2c2-490d-8b96-431560ba1076,6079a886-181e-4f14-93f7-f7a335f0cd5e,570d7278-a15c-4f51-a4d0-75d4a8fb99fb,Pune DC,3507.7513864067546,166.54653715449422,3341,709.4958538844195,Overstocked
fd67d80b-a637-4023-bceb-6f9cbaaf44b1,a9ef1f69-73e4-4ad2-86f6-1fcb6608f05e,e002856e-6ff9-4952-b3d3-cfe85496d467,Chennai DC,2898.0011929528187,306.12536693163304,2592,304.1532324358007,Overstocked
df39e6e3-2e4f-4c09-80a0-cbe368279cb7,def39b38-14f1-4fc4-b6f8-c0abbf7639fc,befe02fc-fd1b-4565-a15f-0e5893145959,Pune DC,4664.800294367475,536.3419663826287,4128,348.341736854234,Overstocked
143c1cbc-fddf-4076-9731-7944f6506cda,e0d0bfec-20db-4649-bf65-a8ca42bd261e,2c64e21b-0151-4238-a792-77f1ef4468c6,Kolkata DC,1704.4738581699396,561.1906286326887,1143,320.7056596574541,Overstocked
948598b7-f3c4-4b1d-a7dd-593c5a428f69,78c1bd40-13d0-44fe-b3bb-7009b041de49,bc59ed23-f0b7-49df-aa58-a6b36e888bf0,Chennai DC,645.6247888323893,215.4890778646736,430,930.5960891213492,Overstocked
7fb9a841-acc2-4085-9116-d0ab9e0099cc,3e730d78-358c-4503-b8a2-d98f2a7073ff,0edafb74-f91c-42bb-bf48-e8b90cccba8c,Pune DC,1012.5883346840396,12.816684318091458,1000,930.2191034785014,Overstocked
cac55c32-a8a7-4eec-9c0c-93c6e7b3863d,a0fd47fb-62f2-4c48-9cc2-297a3d603c7b,10b7b6c2-de70-4b46-aabc-2ee576d4c8f6,Mumbai DC,568.240424352209,677.759429394398,-110,753.3411585619737,Overstocked
b8344c1f-85e7-4d01-808b-3bc9cfb01336,c9069f41-2235-4f5b-ac56-5d4f0aa8f683,c5e3a355-dded-40e9-b75d-4d65c4e22bd9,Mumbai DC,2434.4541992084514,157.98477416260306,2276,50.0,Overstocked
875261f0-12ee-41e8-9b6d-6806118cc32a,fc8db264-e957-4c52-a9b8-7732b41a5807,4a840921-d0d8-40c7-8360-3216e3efc578,Pune DC,4311.213675743517,323.4805060285162,3988,511.03028048653096,Overstocked
363f797c-b4bd-4d63-8749-e6c44c85fa33,4f4b4a1b-b85b-41d9-ac44-eba8d9b3c59c,1f269695-f530-4f85-9b8d-7313e18a8098,Mumbai DC,2207.2753194767092,37.93481248109056,2169,456.95912071317224,Overstocked
cd77b16f-f5e8-43f9-84d8-1f13227cb37b,ee765ea2-e6eb-40da-8196-1ef8ebafb16e,b1c316b7-aca8-48c6-99ab-27c399087da4,Mumbai DC,4794.837602691651,58.12429366903036,4737,257.53082983053105,Overstocked
f4865cd8-dd52-45a3-b0d8-0f24aa4e9363,ba6b98b7-c9a0-4bfb-bd10-ad66389749df,2debe5eb-4faa-4118-a752-a5972a3689d6,Chennai DC,60.71413611531198,47.76118726710472,13,433.2813669465973,Overstocked
02cbd1fe-b381-4ed8-9dec-42019ced20d1,38cd344d-b159-4981-8c52-c73604999083,b51821a8-cd64-4d50-b5ee-ccfd4be96309,Mumbai DC,4026.787148293461,78.0866481660334,3949,470.40655826146764,Overstocked
1b1dc51e-05b1-4071-b607-afb5d8240bd8,0a09df22-4a54-4f9a-a211-beb829b90ce3,3599a8f4-e66e-4120-a0b4-3fc50e34b6a0,Mumbai DC,2436.339109689631,462.98886746085833,1973,112.91388974072801,Overstocked
bc6eb6bd-5f43-4695-a785-56eab066198a,1009e71e-1a8a-47a9-87e0-20e44869cd28,0873712d-5bcf-474f-8071-0b141e3b6a35,Mumbai DC,1634.1099635295075,480.5123027744135,1154,65.41054936602228,Overstocked
93d6a47e-7073-4fa5-b079-9226de9012f6,1d44a839-4459-4ceb-a3a7-2241decb5a3e,5415146f-5c14-4b0c-8d91-ab92857022a2,Pune DC,4613.423535554669,454.85375903907163,4159,991.035973413628,Overstocked
2f4cf39e-7467-4135-beda-194b2da9a6c9,39876384-7ea7-4d43-a96c-c0c259dbc2c3,f09480fe-3122-4b7e-9fa5-a6ac260815e2,Mumbai DC,447.3033192344342,68.4872468584566,379,104.21924810311877,Overstocked
36707d76-8c7a-4f40-84e0-6c05fc54590d,addfe878-cfb6-4114-991f-0763597f2354,8d54a199-5db3-4f33-9c97-04c7f4df2d0d,Pune DC,4179.334681327282,3.7976855872711996,4176,159.88139664001753,Overstocked
e0a86a54-5a54-4a36-95ac-a284eb33e0f1,6d5775b8-340d-4e84-9734-6725df1924f5,07932d9e-0802-4f71-bf7b-72a0f33fc156,Pune DC,2943.727819149157,307.1657905150096,2637,479.8069703939679,Low Stock
0a1d86e1-7397-41da-aaff-38e2bc732724,18a97da1-e852-4f78-b2fd-f831bfe7729e,32f35372-cac1-483a-8aab-36e8c3c414ad,Chennai DC,2275.7416533027663,765.731470106766,1510,64.97597926316715,Overstocked
